course,branch,category,cutoff_rank
PHARMA,BP B.Pharma,2BH,82715
PHARMA,BP B.Pharma,2BH,76797
PHARMA,BP B.Pharma,2BH,3307
PHARMA,BP B.Pharma,2BH,0241
PHARMA,BP B.Pharma,2BH,2464
PHARMA,BP B.Pharma,2BH,38395
PHARMA,BP B.Pharma,2BH,12897
PHARMA,BP B.Pharma,2BH,14655
PHARMA,BP B.Pharma,2BKH,12809
PHARMA,BP B.Pharma,2BRH,14355
PHARMA,BP B.Pharma,2BRH,25476
PHARMA,BP B.Pharma,2BRH,22492
PHARMA,BP B.Pharma,3AH,66200
PHARMA,BP B.Pharma,3AH,94062
PHARMA,BP B.Pharma,3AH,74918
PHARMA,BP B.Pharma,3AH,176580
PHARMA,BP B.Pharma,3AH,141122
PHARMA,BP B.Pharma,3AH,03349
PHARMA,BP B.Pharma,3AH,19338
PHARMA,BP B.Pharma,3AH,203840
PHARMA,BP B.Pharma,3AH,136191
PHARMA,BP B.Pharma,3AH,224547
PHARMA,BP B.Pharma,3AH,187359
PHARMA,BP B.Pharma,3AH,155684
PHARMA,BP B.Pharma,3AH,254935
PHARMA,BP B.Pharma,3AH,21361
PHARMA,BP B.Pharma,3AH,19403
PHARMA,PD Pharma-D,3AKH,76265
PHARMA,BP B.Pharma,3AKH,27549
PHARMA,BP B.Pharma,3ARH,20336
PHARMA,BP B.Pharma,3ARH,54086
PHARMA,BP B.Pharma,3ARH,73309
PHARMA,BP B.Pharma,3BH,67491
PHARMA,BP B.Pharma,3BH,83278
PHARMA,BP B.Pharma,3BH,00896
PHARMA,BP B.Pharma,3BH,66980
PHARMA,BP B.Pharma,3BH,91706
PHARMA,BP B.Pharma,3BH,17140
PHARMA,BP B.Pharma,3BH,07878
PHARMA,BP B.Pharma,3BH,96680
PHARMA,BP B.Pharma,3BH,46862
PHARMA,BP B.Pharma,3BH,13600
PHARMA,BP B.Pharma,3BH,59556
PHARMA,BP B.Pharma,3BH,95902
PHARMA,BP B.Pharma,3BH,66641
PHARMA,BP B.Pharma,3BH,04308
PHARMA,BP B.Pharma,3BH,63868
PHARMA,BP B.Pharma,3BH,72894
PHARMA,BP B.Pharma,3BH,58372
PHARMA,BP B.Pharma,3BH,31929
PHARMA,BP B.Pharma,3BH,58967
PHARMA,BP B.Pharma,3BH,14739
PHARMA,BP B.Pharma,3BH,11445
PHARMA,BP B.Pharma,3BKH,44934
PHARMA,BP B.Pharma,3BRH,65432
PHARMA,PD Pharma-D,3BRH,15394
PHARMA,BP B.Pharma,3BRH,86449
PHARMA,BP B.Pharma,3BRH,56914
PHARMA,BP B.Pharma,3BRH,90125
PHARMA,BP B.Pharma,GMH,17062
PHARMA,BP B.Pharma,GMH,32968
PHARMA,BP B.Pharma,GMH,38113
PHARMA,BP B.Pharma,GMH,57939
PHARMA,BP B.Pharma,GMH,41673
PHARMA,PD Pharma-D,GMH,40518
PHARMA,BP B.Pharma,GMH,73843
PHARMA,BP B.Pharma,GMH,71629
PHARMA,PD Pharma-D,GMH,46459
PHARMA,PD Pharma-D,GMH,28614
PHARMA,BP B.Pharma,GMH,82130
PHARMA,BP B.Pharma,GMH,21764
PHARMA,BP B.Pharma,GMH,57156
PHARMA,BP B.Pharma,GMH,69757
PHARMA,BP B.Pharma,GMH,93464
PHARMA,BP B.Pharma,GMH,41494
PHARMA,PD Pharma-D,GMH,7749
PHARMA,BP B.Pharma,GMH,69972
PHARMA,BP B.Pharma,GMH,88490
PHARMA,BP B.Pharma,GMH,66766
PHARMA,BP B.Pharma,GMH,44193
PHARMA,BP B.Pharma,GMH,65195
PHARMA,PD Pharma-D,GMH,46522
PHARMA,BP B.Pharma,GMH,83172
PHARMA,BP B.Pharma,GMH,34826
PHARMA,PD Pharma-D,GMH,10437
PHARMA,BP B.Pharma,GMH,08988
PHARMA,PD Pharma-D,GMH,57837
PHARMA,BP B.Pharma,GMH,05551
PHARMA,BP B.Pharma,GMH,80280
PHARMA,PD Pharma-D,GMH,39418
PHARMA,BP B.Pharma,GMH,83871
PHARMA,BP B.Pharma,GMH,98904
PHARMA,BP B.Pharma,GMH,40226
PHARMA,PD Pharma-D,GMH,22088
PHARMA,BP B.Pharma,GMH,24474
PHARMA,BP B.Pharma,GMH,86234
PHARMA,PD Pharma-D,GMH,59965
PHARMA,BP B.Pharma,GMH,52668
PHARMA,BP B.Pharma,GMH,56401
PHARMA,PD Pharma-D,GMH,17788
PHARMA,BP B.Pharma,GMH,12208
PHARMA,BP B.Pharma,GMH,01130
PHARMA,BP B.Pharma,GMH,74566
PHARMA,BP B.Pharma,GMH,82542
PHARMA,PD Pharma-D,GMH,67377
PHARMA,BP B.Pharma,GMH,63916
PHARMA,PD Pharma-D,GMH,45747
PHARMA,BP B.Pharma,GMH,85962
PHARMA,PD Pharma-D,GMH,62241
PHARMA,BP B.Pharma,GMH,68614
PHARMA,BP B.Pharma,GMH,94804
PHARMA,BP B.Pharma,GMH,03220
PHARMA,BP B.Pharma,GMH,38885
PHARMA,BP B.Pharma,GMH,39972
PHARMA,BP B.Pharma,GMH,35548
PHARMA,PD Pharma-D,GMH,52995
PHARMA,BP B.Pharma,GMH,79616
PHARMA,BP B.Pharma,GMH,82786
PHARMA,BP B.Pharma,GMH,71303
PHARMA,PD Pharma-D,GMH,27294
PHARMA,BP B.Pharma,GMH,52991
PHARMA,BP B.Pharma,GMH,62918
PHARMA,BP B.Pharma,GMH,00864
PHARMA,BP B.Pharma,GMH,27340
PHARMA,BP B.Pharma,GMH,02969
PHARMA,BP B.Pharma,GMH,17521
PHARMA,PD Pharma-D,GMH,63025
PHARMA,BP B.Pharma,GMH,27933
PHARMA,BP B.Pharma,GMH,78106
PHARMA,BP B.Pharma,GMH,32745
PHARMA,BP B.Pharma,GMH,21153
PHARMA,BP B.Pharma,GMH,95584
PHARMA,BP B.Pharma,GMH,22684
PHARMA,BP B.Pharma,GMH,06113
PHARMA,BP B.Pharma,GMH,18619
PHARMA,BP B.Pharma,GMH,75654
PHARMA,BP B.Pharma,GMH,20580
PHARMA,BP B.Pharma,GMH,98421
PHARMA,BP B.Pharma,GMH,15759
PHARMA,BP B.Pharma,GMH,38746
PHARMA,BP B.Pharma,GMH,14994
PHARMA,BP B.Pharma,GMH,40984
PHARMA,BP B.Pharma,GMH,06008
PHARMA,BP B.Pharma,GMH,41112
PHARMA,BP B.Pharma,GMH,20010
PHARMA,BP B.Pharma,GMH,27650
PHARMA,BP B.Pharma,GMH,46693
PHARMA,BP B.Pharma,GMH,73095
PHARMA,BP B.Pharma,GMH,14412
PHARMA,BP B.Pharma,GMH,41314
PHARMA,BP B.Pharma,GMH,39567
PHARMA,BP B.Pharma,GMH,00450
PHARMA,BP B.Pharma,GMH,36279
PHARMA,BP B.Pharma,GMH,00861
PHARMA,BP B.Pharma,GMH,86413
PHARMA,BP B.Pharma,GMH,33849
PHARMA,BP B.Pharma,GMH,30795
PHARMA,BP B.Pharma,GMH,46225
PHARMA,BP B.Pharma,GMH,30903
PHARMA,BP B.Pharma,GMH,57005
PHARMA,BP B.Pharma,GMH,00598
PHARMA,BP B.Pharma,GMH,60433
PHARMA,BP B.Pharma,GMH,22498
PHARMA,BP B.Pharma,GMH,91184
PHARMA,BP B.Pharma,GMKH,71301
PHARMA,BP B.Pharma,GMKH,87440
PHARMA,BP B.Pharma,GMKH,94262
PHARMA,BP B.Pharma,GMKH,42275
PHARMA,BP B.Pharma,GMKH,60576
PHARMA,BP B.Pharma,GMKH,06510
PHARMA,BP B.Pharma,GMKH,23471
PHARMA,BP B.Pharma,GMKH,26765
PHARMA,BP B.Pharma,GMKH,66682
PHARMA,BP B.Pharma,GMKH,50803
PHARMA,BP B.Pharma,GMKH,37930
PHARMA,BP B.Pharma,GMRH,26702
PHARMA,BP B.Pharma,GMRH,56774
PHARMA,BP B.Pharma,GMRH,96029
PHARMA,BP B.Pharma,GMRH,25461
PHARMA,BP B.Pharma,GMRH,99620
PHARMA,BP B.Pharma,GMRH,43495
PHARMA,BP B.Pharma,GMRH,99574
PHARMA,BP B.Pharma,GMRH,57189
PHARMA,BP B.Pharma,GMRH,06346
PHARMA,BP B.Pharma,GMRH,11029
PHARMA,BP B.Pharma,GMRH,14300
PHARMA,PD Pharma-D,GMRH,79068
PHARMA,BP B.Pharma,GMRH,35619
PHARMA,BP B.Pharma,GMRH,25670
PHARMA,BP B.Pharma,GMRH,15384
PHARMA,PD Pharma-D,GMRH,38296
PHARMA,BP B.Pharma,GMRH,04351
PHARMA,PD Pharma-D,GMRH,93925
PHARMA,BP B.Pharma,GMRH,20556
PHARMA,BP B.Pharma,GMRH,16146
PHARMA,BP B.Pharma,GMRH,49511
PHARMA,BP B.Pharma,GMRH,24389
PHARMA,BP B.Pharma,GMRH,64983
PHARMA,BP B.Pharma,GMRH,17571
PHARMA,BP B.Pharma,GMRH,40814
PHARMA,BP B.Pharma,GMRH,25586
PHARMA,BP B.Pharma,GMRH,66506
PHARMA,BP B.Pharma,GMRH,11289
PHARMA,BP B.Pharma,GMRH,28155
PHARMA,BP B.Pharma,GMRH,25011
PHARMA,BP B.Pharma,GMRH,44029
PHARMA,BP B.Pharma,GMRH,84770
PHARMA,BP B.Pharma,GMRH,27402
PHARMA,BP B.Pharma,GMRH,01938
PHARMA,BP B.Pharma,GMRH,37765
PHARMA,BP B.Pharma,GMRH,18929
PHARMA,BP B.Pharma,GMRH,28833
PHARMA,BP B.Pharma,GMRH,01180
PHARMA,BP B.Pharma,SCH,36336
PHARMA,PD Pharma-D,SCH,49720
PHARMA,BP B.Pharma,SCH,87125
PHARMA,PD Pharma-D,SCH,63210
PHARMA,BP B.Pharma,SCH,88366
PHARMA,BP B.Pharma,SCH,38320
PHARMA,PD Pharma-D,SCH,65238
PHARMA,BP B.Pharma,SCH,71628
PHARMA,BP B.Pharma,SCH,33618
PHARMA,BP B.Pharma,SCH,45627
PHARMA,BP B.Pharma,SCH,00441
PHARMA,BP B.Pharma,SCH,51986
PHARMA,BP B.Pharma,SCH,86926
PHARMA,BP B.Pharma,SCH,25274
PHARMA,BP B.Pharma,SCH,51872
PHARMA,BP B.Pharma,SCH,20610
PHARMA,BP B.Pharma,SCH,46613
PHARMA,BP B.Pharma,SCH,06219
PHARMA,PD Pharma-D,SCH,59458
PHARMA,BP B.Pharma,SCH,58525
PHARMA,BP B.Pharma,SCH,60691
PHARMA,PD Pharma-D,SCH,75047
PHARMA,BP B.Pharma,SCH,39656
PHARMA,PD Pharma-D,SCH,91700
PHARMA,BP B.Pharma,SCH,63516
PHARMA,BP B.Pharma,SCH,17975
PHARMA,BP B.Pharma,SCH,74091
PHARMA,BP B.Pharma,SCH,59464
PHARMA,BP B.Pharma,SCH,58740
PHARMA,BP B.Pharma,SCH,53513
PHARMA,PD Pharma-D,SCH,32396
PHARMA,BP B.Pharma,SCH,60811
PHARMA,BP B.Pharma,SCH,40671
PHARMA,BP B.Pharma,SCH,49311
PHARMA,BP B.Pharma,SCH,61702
PHARMA,BP B.Pharma,SCH,70995
PHARMA,BP B.Pharma,SCH,93051
PHARMA,BP B.Pharma,SCH,48167
PHARMA,BP B.Pharma,SCH,74925
PHARMA,BP B.Pharma,SCH,67193
PHARMA,BP B.Pharma,SCH,84957
PHARMA,BP B.Pharma,SCH,90155
PHARMA,BP B.Pharma,SCH,65095
PHARMA,BP B.Pharma,SCH,80862
PHARMA,BP B.Pharma,SCH,93474
PHARMA,BP B.Pharma,SCH,76578
PHARMA,BP B.Pharma,SCH,93853
PHARMA,BP B.Pharma,SCH,86106
PHARMA,BP B.Pharma,SCH,94408
PHARMA,BP B.Pharma,SCH,62949
PHARMA,BP B.Pharma,SCH,94450
PHARMA,BP B.Pharma,SCH,74801
PHARMA,BP B.Pharma,SCH,70102
PHARMA,BP B.Pharma,SCH,86883
PHARMA,BP B.Pharma,SCH,83363
PHARMA,BP B.Pharma,SCH,78459
PHARMA,BP B.Pharma,SCH,04111
PHARMA,BP B.Pharma,SCH,72962
PHARMA,BP B.Pharma,SCH,83066
PHARMA,BP B.Pharma,SCH,33433
PHARMA,PD Pharma-D,SCKH,15790
PHARMA,BP B.Pharma,SCKH,02950
PHARMA,BP B.Pharma,SCKH,83230
PHARMA,BP B.Pharma,SCKH,96092
PHARMA,BP B.Pharma,SCKH,73702
PHARMA,PD Pharma-D,SCRH,39846
PHARMA,BP B.Pharma,SCRH,35834
PHARMA,PD Pharma-D,SCRH,72018
PHARMA,BP B.Pharma,SCRH,30931
PHARMA,BP B.Pharma,SCRH,53073
PHARMA,BP B.Pharma,SCRH,80839
PHARMA,BP B.Pharma,SCRH,70841
PHARMA,BP B.Pharma,SCRH,87261
PHARMA,BP B.Pharma,SCRH,41691
PHARMA,BP B.Pharma,SCRH,84709
PHARMA,BP B.Pharma,SCRH,78942
PHARMA,BP B.Pharma,SCRH,52444
PHARMA,BP B.Pharma,SCRH,87016
PHARMA,BP B.Pharma,SCRH,00355
PHARMA,BP B.Pharma,SCRH,10402
PHARMA,BP B.Pharma,STH,86534
PHARMA,BP B.Pharma,STH,11971
PHARMA,BP B.Pharma,STH,4385
PHARMA,BP B.Pharma,STH,4527
PHARMA,PD Pharma-D,STH,3244
PHARMA,BP B.Pharma,STH,5833
PHARMA,BP B.Pharma,STH,98691
PHARMA,BP B.Pharma,STH,94988
PHARMA,BP B.Pharma,STH,86481
PHARMA,BP B.Pharma,STH,46277
PHARMA,PD Pharma-D,STH,49461
PHARMA,BP B.Pharma,STH,2566
PHARMA,PD Pharma-D,STH,0785
PHARMA,BP B.Pharma,STH,4942
PHARMA,BP B.Pharma,STH,8624
PHARMA,PD Pharma-D,STH,7216
PHARMA,BP B.Pharma,STH,79540
PHARMA,PD Pharma-D,STH,31900
PHARMA,BP B.Pharma,STH,19161
PHARMA,BP B.Pharma,STH,64769
PHARMA,BP B.Pharma,STH,88611
PHARMA,BP B.Pharma,STH,92406
PHARMA,BP B.Pharma,STH,79732
PHARMA,BP B.Pharma,STH,47358
PHARMA,BP B.Pharma,STH,97017
PHARMA,BP B.Pharma,STH,66171
PHARMA,BP B.Pharma,STH,90829
PHARMA,BP B.Pharma,STH,48518
PHARMA,BP B.Pharma,STH,99300
PHARMA,BP B.Pharma,STH,34703
PHARMA,BP B.Pharma,STH,51934
PHARMA,BP B.Pharma,STH,28377
PHARMA,BP B.Pharma,STH,19050
PHARMA,BP B.Pharma,STH,63528
PHARMA,BP B.Pharma,STKH,17308
PHARMA,BP B.Pharma,STKH,22693
PHARMA,BP B.Pharma,STRH,175961
PHARMA,BP B.Pharma,STRH,102780
PHARMA,BP B.Pharma,STRH,173097
PHARMA,PD Pharma-D,STRH,178695
PHARMA,BP B.Pharma,STRH,98299
PHARMA,BP B.Pharma,STRH,32369
