course,branch,category,cutoff_rank
PHARMA,BP B.Pharma,2AK,88091
PHARMA,BP B.Pharma,2AK,12436
PHARMA,BP B.Pharma,2AK,61012
PHARMA,BP B.Pharma,2AK,144247
PHARMA,BP B.Pharma,2AK,15057
PHARMA,BP B.Pharma,2AK,14525
PHARMA,BP B.Pharma,2AK,14138
PHARMA,BP B.Pharma,2AK,137710
PHARMA,BP B.Pharma,2AK,157514
PHARMA,BP B.Pharma,2AK,143023
PHARMA,BP B.Pharma,2AR,44782
PHARMA,BP B.Pharma,2AR,63362
PHARMA,BP B.Pharma,2AR,83182
PHARMA,BP B.Pharma,2AR,68011
PHARMA,BP B.Pharma,2AR,88665
PHARMA,PD Pharma-D,2AR,59979
PHARMA,BP B.Pharma,2AR,84603
PHARMA,BP B.Pharma,2AR,47635
PHARMA,BP B.Pharma,2AR,96988
PHARMA,BP B.Pharma,2AR,79432
PHARMA,BP B.Pharma,2AR,77867
PHARMA,BP B.Pharma,2AR,98479
PHARMA,BP B.Pharma,2AR,106762
PHARMA,BP B.Pharma,2AR,113787
PHARMA,BP B.Pharma,2AR,99468
PHARMA,BP B.Pharma,2AR,78981
PHARMA,PD Pharma-D,2AR,41604
PHARMA,BP B.Pharma,2AR,11064
PHARMA,BP B.Pharma,2AR,43933
PHARMA,BP B.Pharma,2AR,11056
PHARMA,BP B.Pharma,2AR,99514
PHARMA,BP B.Pharma,2AR,95663
PHARMA,BP B.Pharma,2AR,53988
PHARMA,PD Pharma-D,2AR,24787
PHARMA,BP B.Pharma,2AR,10475
PHARMA,BP B.Pharma,2AR,11587
PHARMA,BP B.Pharma,2AR,77405
PHARMA,BP B.Pharma,2AR,10012
PHARMA,BP B.Pharma,2AR,11858
PHARMA,PD Pharma-D,2AR,68038
PHARMA,BP B.Pharma,2AR,71112
PHARMA,BP B.Pharma,2AR,83812
PHARMA,PD Pharma-D,2AR,59972
PHARMA,BP B.Pharma,2AR,61261
PHARMA,BP B.Pharma,2AR,118175
PHARMA,BP B.Pharma,2AR,70191
PHARMA,BP B.Pharma,2AR,108256
PHARMA,BP B.Pharma,2AR,33602
PHARMA,BP B.Pharma,2AR,35114
PHARMA,BP B.Pharma,2AR,03129
PHARMA,BP B.Pharma,2AR,03945
PHARMA,BP B.Pharma,2AR,148202
PHARMA,BP B.Pharma,2AR,135052
PHARMA,BP B.Pharma,2AR,133136
PHARMA,BP B.Pharma,2AR,13557
PHARMA,BP B.Pharma,2AR,12891
PHARMA,BP B.Pharma,2AR,14869
PHARMA,BP B.Pharma,2AR,13989
PHARMA,BP B.Pharma,2AR,121002
PHARMA,BP B.Pharma,2AR,160254
PHARMA,BP B.Pharma,2AR,132529
PHARMA,BP B.Pharma,2AR,0680
PHARMA,BP B.Pharma,2BG,21251
PHARMA,BP B.Pharma,2BG,34535
PHARMA,BP B.Pharma,2BG,44350
PHARMA,BP B.Pharma,2BG,59129
PHARMA,BP B.Pharma,2BG,42307
PHARMA,BP B.Pharma,2BG,48792
PHARMA,PD Pharma-D,2BG,42937
PHARMA,BP B.Pharma,2BG,73063
PHARMA,BP B.Pharma,2BG,65267
PHARMA,BP B.Pharma,2BG,71364
PHARMA,BP B.Pharma,2BG,74392
PHARMA,BP B.Pharma,2BG,88164
PHARMA,BP B.Pharma,2BG,69956
PHARMA,BP B.Pharma,2BG,61002
PHARMA,PD Pharma-D,2BG,43521
PHARMA,BP B.Pharma,2BG,86877
PHARMA,PD Pharma-D,2BG,44537
PHARMA,BP B.Pharma,2BG,89447
PHARMA,BP B.Pharma,2BG,84388
PHARMA,BP B.Pharma,2BG,65958
PHARMA,BP B.Pharma,2BG,64698
PHARMA,BP B.Pharma,2BG,10270
PHARMA,BP B.Pharma,2BG,32168
PHARMA,BP B.Pharma,2BG,89712
PHARMA,BP B.Pharma,2BG,65727
PHARMA,BP B.Pharma,2BG,73900
PHARMA,BP B.Pharma,2BG,68549
PHARMA,BP B.Pharma,2BG,36828
PHARMA,PD Pharma-D,2BG,23842
PHARMA,BP B.Pharma,2BG,71522
PHARMA,BP B.Pharma,2BG,91126
PHARMA,PD Pharma-D,2BG,38115
PHARMA,PD Pharma-D,2BG,45240
PHARMA,BP B.Pharma,2BG,79515
PHARMA,BP B.Pharma,2BG,48874
PHARMA,PD Pharma-D,2BG,31007
PHARMA,BP B.Pharma,2BG,0370
PHARMA,BP B.Pharma,2BG,60481
PHARMA,PD Pharma-D,2BG,26459
PHARMA,BP B.Pharma,2BG,50222
PHARMA,BP B.Pharma,2BG,67478
PHARMA,BP B.Pharma,2BG,58292
PHARMA,BP B.Pharma,2BG,75419
PHARMA,BP B.Pharma,2BG,66705
PHARMA,BP B.Pharma,2BG,1821
PHARMA,BP B.Pharma,2BG,98965
PHARMA,BP B.Pharma,2BG,1981
PHARMA,PD Pharma-D,2BG,46037
PHARMA,BP B.Pharma,2BG,83150
PHARMA,BP B.Pharma,2BG,79030
PHARMA,BP B.Pharma,2BG,87099
PHARMA,BP B.Pharma,2BG,70375
PHARMA,BP B.Pharma,2BG,1228
PHARMA,BP B.Pharma,2BG,82658
PHARMA,BP B.Pharma,2BG,1025
PHARMA,BP B.Pharma,2BG,76204
PHARMA,BP B.Pharma,2BG,2242
PHARMA,BP B.Pharma,2BG,83651
PHARMA,BP B.Pharma,2BG,95415
PHARMA,BP B.Pharma,2BG,12070
PHARMA,BP B.Pharma,2BG,10037
PHARMA,BP B.Pharma,2BG,11661
PHARMA,BP B.Pharma,2BG,77336
PHARMA,BP B.Pharma,2BG,11867
PHARMA,BP B.Pharma,2BG,13342
PHARMA,BP B.Pharma,2BG,02191
PHARMA,BP B.Pharma,2BG,32594
PHARMA,BP B.Pharma,2BG,32557
PHARMA,BP B.Pharma,2BG,20012
PHARMA,BP B.Pharma,2BG,32499
PHARMA,BP B.Pharma,2BG,23242
PHARMA,BP B.Pharma,2BG,00078
PHARMA,BP B.Pharma,2BG,11064
PHARMA,BP B.Pharma,2BG,10652
PHARMA,BP B.Pharma,2BG,13219
PHARMA,BP B.Pharma,2BG,13479
PHARMA,BP B.Pharma,2BG,83065
PHARMA,BP B.Pharma,2BK,22773
PHARMA,BP B.Pharma,2BK,92850
PHARMA,BP B.Pharma,2BK,173147
PHARMA,BP B.Pharma,2BK,14520
PHARMA,BP B.Pharma,2BR,28312
PHARMA,BP B.Pharma,2BR,57084
PHARMA,PD Pharma-D,2BR,23895
PHARMA,PD Pharma-D,2BR,73658
PHARMA,BP B.Pharma,2BR,93959
PHARMA,BP B.Pharma,2BR,94706
PHARMA,PD Pharma-D,2BR,51081
PHARMA,BP B.Pharma,2BR,88459
PHARMA,BP B.Pharma,2BR,0921
PHARMA,BP B.Pharma,2BR,1595
PHARMA,BP B.Pharma,2BR,31363
PHARMA,BP B.Pharma,2BR,14630
PHARMA,BP B.Pharma,2BR,12284
PHARMA,BP B.Pharma,2BR,14804
PHARMA,BP B.Pharma,2BR,11671
PHARMA,BP B.Pharma,2BR,14977
PHARMA,BP B.Pharma,3AG,16710
PHARMA,BP B.Pharma,3AG,26884
PHARMA,PD Pharma-D,3AG,13301
PHARMA,BP B.Pharma,3AG,39880
PHARMA,PD Pharma-D,3AG,40467
PHARMA,BP B.Pharma,3AG,51238
PHARMA,PD Pharma-D,3AG,32570
PHARMA,BP B.Pharma,3AG,53857
PHARMA,PD Pharma-D,3AG,41008
PHARMA,BP B.Pharma,3AG,55630
PHARMA,PD Pharma-D,3AG,43984
PHARMA,BP B.Pharma,3AG,39983
PHARMA,BP B.Pharma,3AG,74460
PHARMA,BP B.Pharma,3AG,93164
PHARMA,BP B.Pharma,3AG,53144
PHARMA,BP B.Pharma,3AG,62293
PHARMA,BP B.Pharma,3AG,94122
PHARMA,BP B.Pharma,3AG,85409
PHARMA,BP B.Pharma,3AG,58352
PHARMA,BP B.Pharma,3AG,55822
PHARMA,BP B.Pharma,3AG,25360
PHARMA,PD Pharma-D,3AG,9891
PHARMA,BP B.Pharma,3AG,84288
PHARMA,PD Pharma-D,3AG,40741
PHARMA,BP B.Pharma,3AG,100586
PHARMA,BP B.Pharma,3AG,76663
PHARMA,PD Pharma-D,3AG,49891
PHARMA,BP B.Pharma,3AG,41142
PHARMA,BP B.Pharma,3AG,89350
PHARMA,BP B.Pharma,3AG,77557
PHARMA,PD Pharma-D,3AG,45469
PHARMA,BP B.Pharma,3AG,80187
PHARMA,BP B.Pharma,3AG,138456
PHARMA,BP B.Pharma,3AG,58592
PHARMA,BP B.Pharma,3AG,80966
PHARMA,BP B.Pharma,3AG,84971
PHARMA,PD Pharma-D,3AG,48521
PHARMA,BP B.Pharma,3AG,79529
PHARMA,BP B.Pharma,3AG,59944
PHARMA,BP B.Pharma,3AG,78366
PHARMA,PD Pharma-D,3AG,25708
PHARMA,BP B.Pharma,3AG,80961
PHARMA,BP B.Pharma,3AG,70578
PHARMA,BP B.Pharma,3AG,44809
PHARMA,BP B.Pharma,3AG,73856
PHARMA,BP B.Pharma,3AG,70866
PHARMA,PD Pharma-D,3AG,28562
PHARMA,BP B.Pharma,3AG,67913
PHARMA,BP B.Pharma,3AG,82598
PHARMA,BP B.Pharma,3AG,51337
PHARMA,BP B.Pharma,3AG,91189
PHARMA,BP B.Pharma,3AG,94128
PHARMA,BP B.Pharma,3AG,15045
PHARMA,BP B.Pharma,3AG,19901
PHARMA,BP B.Pharma,3AG,08275
PHARMA,BP B.Pharma,3AG,90650
PHARMA,BP B.Pharma,3AG,95032
PHARMA,BP B.Pharma,3AG,76071
PHARMA,BP B.Pharma,3AG,141807
PHARMA,BP B.Pharma,3AG,89575
PHARMA,BP B.Pharma,3AG,96270
PHARMA,BP B.Pharma,3AG,122017
PHARMA,BP B.Pharma,3AG,118928
PHARMA,BP B.Pharma,3AG,111297
PHARMA,BP B.Pharma,3AG,125956
PHARMA,BP B.Pharma,3AG,112159
PHARMA,BP B.Pharma,3AG,132387
PHARMA,BP B.Pharma,3AG,95136
PHARMA,BP B.Pharma,3AG,78343
PHARMA,BP B.Pharma,3AG,96989
PHARMA,BP B.Pharma,3AG,119987
PHARMA,BP B.Pharma,3AG,115515
PHARMA,BP B.Pharma,3AG,136310
PHARMA,BP B.Pharma,3AG,105224
PHARMA,BP B.Pharma,3AG,10275
PHARMA,BP B.Pharma,3AG,13207
PHARMA,BP B.Pharma,3AG,12638
PHARMA,BP B.Pharma,3AG,62898
PHARMA,BP B.Pharma,3AG,14620
PHARMA,BP B.Pharma,3AG,14991
PHARMA,BP B.Pharma,3AK,97216
PHARMA,BP B.Pharma,3AK,33150
PHARMA,BP B.Pharma,3AK,14575
PHARMA,BP B.Pharma,3AK,72001
PHARMA,BP B.Pharma,3AR,25731
PHARMA,BP B.Pharma,3AR,69646
PHARMA,BP B.Pharma,3AR,43382
PHARMA,BP B.Pharma,3AR,98279
PHARMA,BP B.Pharma,3AR,35907
PHARMA,BP B.Pharma,3AR,88447
PHARMA,BP B.Pharma,3AR,59081
PHARMA,BP B.Pharma,3AR,02658
PHARMA,BP B.Pharma,3AR,14347
PHARMA,BP B.Pharma,3AR,91086
PHARMA,BP B.Pharma,3AR,10293
PHARMA,BP B.Pharma,3AR,77805
PHARMA,BP B.Pharma,3AR,14328
PHARMA,BP B.Pharma,3BG,22267
PHARMA,BP B.Pharma,3BG,26218
PHARMA,PD Pharma-D,3BG,28366
PHARMA,BP B.Pharma,3BG,51970
PHARMA,BP B.Pharma,3BG,43486
PHARMA,PD Pharma-D,3BG,45846
PHARMA,BP B.Pharma,3BG,52772
PHARMA,PD Pharma-D,3BG,39268
PHARMA,BP B.Pharma,3BG,71396
PHARMA,PD Pharma-D,3BG,45799
PHARMA,BP B.Pharma,3BG,60223
PHARMA,BP B.Pharma,3BG,63725
PHARMA,PD Pharma-D,3BG,40940
PHARMA,BP B.Pharma,3BG,32455
PHARMA,BP B.Pharma,3BG,81224
PHARMA,BP B.Pharma,3BG,75070
PHARMA,BP B.Pharma,3BG,72280
PHARMA,BP B.Pharma,3BG,87493
PHARMA,PD Pharma-D,3BG,43190
PHARMA,BP B.Pharma,3BG,84069
PHARMA,BP B.Pharma,3BG,84821
PHARMA,BP B.Pharma,3BG,82193
PHARMA,PD Pharma-D,3BG,46649
PHARMA,BP B.Pharma,3BG,68415
PHARMA,PD Pharma-D,3BG,37252
PHARMA,BP B.Pharma,3BG,48207
PHARMA,PD Pharma-D,3BG,34096
PHARMA,BP B.Pharma,3BG,12640
PHARMA,BP B.Pharma,3BG,25046
PHARMA,PD Pharma-D,3BG,13882
PHARMA,BP B.Pharma,3BG,93968
PHARMA,BP B.Pharma,3BG,77239
PHARMA,BP B.Pharma,3BG,53384
PHARMA,BP B.Pharma,3BG,41799
PHARMA,BP B.Pharma,3BG,95112
PHARMA,BP B.Pharma,3BG,83279
PHARMA,BP B.Pharma,3BG,77384
PHARMA,BP B.Pharma,3BG,51923
PHARMA,PD Pharma-D,3BG,50561
PHARMA,BP B.Pharma,3BG,90011
PHARMA,BP B.Pharma,3BG,95754
PHARMA,BP B.Pharma,3BG,64777
PHARMA,BP B.Pharma,3BG,65591
PHARMA,PD Pharma-D,3BG,27768
PHARMA,BP B.Pharma,3BG,74771
PHARMA,PD Pharma-D,3BG,37021
PHARMA,BP B.Pharma,3BG,91036
PHARMA,BP B.Pharma,3BG,82139
PHARMA,BP B.Pharma,3BG,73157
PHARMA,BP B.Pharma,3BG,81072
PHARMA,BP B.Pharma,3BG,75570
PHARMA,BP B.Pharma,3BG,67041
PHARMA,PD Pharma-D,3BG,26410
PHARMA,BP B.Pharma,3BG,86569
PHARMA,BP B.Pharma,3BG,00282
PHARMA,BP B.Pharma,3BG,12173
PHARMA,PD Pharma-D,3BG,46775
PHARMA,BP B.Pharma,3BG,96404
PHARMA,BP B.Pharma,3BG,72073
PHARMA,BP B.Pharma,3BG,69578
PHARMA,BP B.Pharma,3BG,87880
PHARMA,BP B.Pharma,3BG,87564
PHARMA,BP B.Pharma,3BG,15903
PHARMA,BP B.Pharma,3BG,25266
PHARMA,BP B.Pharma,3BG,84617
PHARMA,BP B.Pharma,3BG,68035
PHARMA,BP B.Pharma,3BG,01005
PHARMA,BP B.Pharma,3BG,11091
PHARMA,BP B.Pharma,3BG,86913
PHARMA,BP B.Pharma,3BG,15753
PHARMA,BP B.Pharma,3BG,79553
PHARMA,BP B.Pharma,3BG,93281
PHARMA,BP B.Pharma,3BG,17160
PHARMA,BP B.Pharma,3BG,15755
PHARMA,BP B.Pharma,3BG,76883
PHARMA,BP B.Pharma,3BG,30697
PHARMA,BP B.Pharma,3BG,27088
PHARMA,BP B.Pharma,3BG,99430
PHARMA,BP B.Pharma,3BG,69683
PHARMA,BP B.Pharma,3BG,16621
PHARMA,BP B.Pharma,3BG,15030
PHARMA,BP B.Pharma,3BG,27249
PHARMA,BP B.Pharma,3BG,73022
PHARMA,BP B.Pharma,3BG,85741
PHARMA,BP B.Pharma,3BG,00123
PHARMA,BP B.Pharma,3BG,17577
PHARMA,BP B.Pharma,3BG,26324
PHARMA,BP B.Pharma,3BG,21316
PHARMA,BP B.Pharma,3BG,31558
PHARMA,BP B.Pharma,3BG,38986
PHARMA,BP B.Pharma,3BG,80973
PHARMA,BP B.Pharma,3BG,98584
PHARMA,BP B.Pharma,3BG,10759
PHARMA,BP B.Pharma,3BG,13831
PHARMA,BP B.Pharma,3BG,10978
PHARMA,BP B.Pharma,3BG,62781
PHARMA,BP B.Pharma,3BG,10651
PHARMA,BP B.Pharma,3BG,13851
PHARMA,PD Pharma-D,3BK,66771
PHARMA,BP B.Pharma,3BK,01742
PHARMA,BP B.Pharma,3BK,99004
PHARMA,BP B.Pharma,3BK,32583
PHARMA,BP B.Pharma,3BK,27321
PHARMA,BP B.Pharma,3BK,88984
PHARMA,BP B.Pharma,3BR,27417
PHARMA,BP B.Pharma,3BR,77889
PHARMA,BP B.Pharma,3BR,92940
PHARMA,BP B.Pharma,3BR,93151
PHARMA,BP B.Pharma,3BR,11629
PHARMA,BP B.Pharma,3BR,36247
PHARMA,BP B.Pharma,3BR,27073
PHARMA,BP B.Pharma,3BR,95171
PHARMA,BP B.Pharma,3BR,27165
PHARMA,BP B.Pharma,3BR,36799
PHARMA,BP B.Pharma,3BR,37591
PHARMA,BP B.Pharma,3BR,62753
PHARMA,BP B.Pharma,3BR,30023
PHARMA,BP B.Pharma,3BR,01738
PHARMA,BP B.Pharma,3BR,39992
PHARMA,BP B.Pharma,3BR,35487
PHARMA,BP B.Pharma,GM,16012
PHARMA,BP B.Pharma,GM,23378
PHARMA,PD Pharma-D,GM,10352
PHARMA,BP B.Pharma,GM,37084
PHARMA,PD Pharma-D,GM,14556
PHARMA,BP B.Pharma,GM,48446
PHARMA,PD Pharma-D,GM,24226
PHARMA,BP B.Pharma,GM,41614
